
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run

python -m bitsandbytes

 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /usr/local/cuda/lib64/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.0
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
{'model_name': 'tiny_LLaMA_120M_SSM_O2_softplus', 'name': 'tinyllama_120m_ssm_o2_softplus', 'num_of_devices': 1, 'global_batch_size': 512, 'learning_rate': 0.01, 'micro_batch_size': 16, 'max_step': 10000, 'warmup_steps': 10, 'log_step_interval': 10, 'eval_iters': 100, 'save_step_interval': 2000, 'eval_step_interval': 2000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'decay_lr': True, 'min_lr': 4e-05, 'batch_size': 512, 'gradient_accumulation_steps': 32, 'warmup_iters': 320, 'max_iters': 320000, 'lr_decay_iters': 320000, 'log_iter_interval': 320}
Loading model with {'org': 'StatNLP-research', 'name': 'tiny_LLaMA_120M_SSM_O2_softplus', 'block_size': 2048, 'vocab_size': 32000, 'padding_multiple': 64, 'padded_vocab_size': 32000, 'n_layer': 12, 'n_head': 12, 'n_embd': 768, 'n_ssm': 128, 'order': 2, 'rotary_percentage': 1.0, 'parallel_residual': False, 'bias': False, 'n_query_groups': 1, 'shared_attention_norm': False, '_norm_class': 'FusedRMSNorm', 'norm_eps': 1e-05, '_mlp_class': 'LLaMAMLP', 'intermediate_size': 2048, 'condense_ratio': 1, 'time_mixer': 'ssm', 'parameterization': 'softplus'}
Time to instantiate model: 0.21 seconds.
Total parameters 109,532,928
Estimated TFLOPs: 33.90
iter 1 step 0: loss 10.5525, iter time: 393.13ms remaining time: 38.47 hours.  or 1.60 days. 
iter 480 step 15: loss 8.7252, iter time: 210.02ms (optimizer.step) remaining time: 17.87 hours.  or 0.74 days. 
iter 481 step 15: loss 8.8447, iter time: 197.28ms remaining time: 17.87 hours.  or 0.74 days. 
iter 482 step 15: loss 8.9495, iter time: 198.32ms remaining time: 17.87 hours.  or 0.74 days. 
iter 483 step 15: loss 8.6530, iter time: 198.37ms remaining time: 17.87 hours.  or 0.74 days. 
iter 484 step 15: loss 8.8688, iter time: 198.31ms remaining time: 17.87 hours.  or 0.74 days. 
iter 485 step 15: loss 8.9039, iter time: 198.41ms remaining time: 17.87 hours.  or 0.74 days. 
iter 486 step 15: loss 8.6740, iter time: 198.79ms remaining time: 17.87 hours.  or 0.74 days. 
iter 487 step 15: loss 8.8397, iter time: 198.96ms remaining time: 17.87 hours.  or 0.74 days. 
iter 488 step 15: loss 9.0338, iter time: 198.79ms remaining time: 17.87 hours.  or 0.74 days. 
iter 489 step 15: loss 8.7675, iter time: 199.08ms remaining time: 17.87 hours.  or 0.74 days. 
iter 490 step 15: loss 8.7424, iter time: 198.19ms remaining time: 17.87 hours.  or 0.74 days. 
iter 491 step 15: loss 8.8206, iter time: 198.84ms remaining time: 17.87 hours.  or 0.74 days. 
iter 492 step 15: loss 9.0067, iter time: 198.50ms remaining time: 17.87 hours.  or 0.74 days. 
iter 493 step 15: loss 8.7968, iter time: 198.44ms remaining time: 17.87 hours.  or 0.74 days. 
iter 494 step 15: loss 8.8760, iter time: 198.24ms remaining time: 17.87 hours.  or 0.74 days. 
iter 495 step 15: loss 8.8593, iter time: 200.47ms remaining time: 17.87 hours.  or 0.74 days. 
iter 496 step 15: loss 9.0086, iter time: 198.59ms remaining time: 17.87 hours.  or 0.74 days. 
iter 497 step 15: loss 8.9155, iter time: 197.51ms remaining time: 17.87 hours.  or 0.74 days. 
iter 498 step 15: loss 8.7368, iter time: 197.44ms remaining time: 17.86 hours.  or 0.74 days. 
iter 499 step 15: loss 8.8295, iter time: 198.28ms remaining time: 17.86 hours.  or 0.74 days. 
iter 500 step 15: loss 8.8153, iter time: 198.17ms remaining time: 17.86 hours.  or 0.74 days. 
iter 501 step 15: loss 8.8918, iter time: 197.66ms remaining time: 17.86 hours.  or 0.74 days. 
iter 502 step 15: loss 8.8358, iter time: 197.58ms remaining time: 17.86 hours.  or 0.74 days. 
iter 503 step 15: loss 9.0625, iter time: 198.19ms remaining time: 17.86 hours.  or 0.74 days. 
iter 504 step 15: loss 9.0327, iter time: 198.28ms remaining time: 17.86 hours.  or 0.74 days. 
iter 505 step 15: loss 8.8401, iter time: 198.33ms remaining time: 17.86 hours.  or 0.74 days. 
iter 506 step 15: loss 8.9136, iter time: 198.35ms remaining time: 17.86 hours.  or 0.74 days. 
iter 507 step 15: loss 8.6601, iter time: 198.35ms remaining time: 17.86 hours.  or 0.74 days. 
iter 508 step 15: loss 8.7675, iter time: 198.84ms remaining time: 17.86 hours.  or 0.74 days. 
iter 509 step 15: loss 8.7579, iter time: 198.94ms remaining time: 17.86 hours.  or 0.74 days. 
iter 510 step 15: loss 8.7332, iter time: 200.43ms remaining time: 17.86 hours.  or 0.74 days. 
iter 511 step 15: loss 9.0068, iter time: 198.81ms remaining time: 17.86 hours.  or 0.74 days. 
Gradient norm:  tensor(2.4094, device='cuda:0')
iter 512 step 16: loss 8.8741, iter time: 209.51ms (optimizer.step) remaining time: 17.86 hours.  or 0.74 days. 
iter 513 step 16: loss 9.5891, iter time: 197.09ms remaining time: 17.87 hours.  or 0.74 days. 
iter 514 step 16: loss 9.1110, iter time: 198.15ms remaining time: 17.87 hours.  or 0.74 days. 
iter 515 step 16: loss 9.3803, iter time: 198.15ms remaining time: 17.87 hours.  or 0.74 days. 
iter 516 step 16: loss 9.6002, iter time: 198.22ms remaining time: 17.86 hours.  or 0.74 days. 
iter 517 step 16: loss 9.0522, iter time: 198.29ms remaining time: 17.86 hours.  or 0.74 days. 
iter 518 step 16: loss 8.9677, iter time: 198.73ms remaining time: 17.86 hours.  or 0.74 days. 
iter 519 step 16: loss 9.6484, iter time: 198.79ms remaining time: 17.86 hours.  or 0.74 days. 
iter 520 step 16: loss 9.8280, iter time: 198.74ms remaining time: 17.86 hours.  or 0.74 days. 
iter 521 step 16: loss 9.4487, iter time: 198.90ms remaining time: 17.86 hours.  or 0.74 days. 
iter 522 step 16: loss 9.3391, iter time: 198.83ms remaining time: 17.86 hours.  or 0.74 days. 
iter 523 step 16: loss 9.7373, iter time: 198.92ms remaining time: 17.86 hours.  or 0.74 days. 
iter 524 step 16: loss 9.3284, iter time: 199.41ms remaining time: 17.86 hours.  or 0.74 days. 
iter 525 step 16: loss 9.6574, iter time: 198.88ms remaining time: 17.86 hours.  or 0.74 days. 
iter 526 step 16: loss 8.9630, iter time: 198.82ms remaining time: 17.86 hours.  or 0.74 days. 
iter 527 step 16: loss 9.7299, iter time: 198.70ms remaining time: 17.86 hours.  or 0.74 days. 
iter 528 step 16: loss 9.4106, iter time: 198.91ms remaining time: 17.86 hours.  or 0.74 days. 
iter 529 step 16: loss 9.3168, iter time: 198.87ms remaining time: 17.86 hours.  or 0.74 days. 
iter 530 step 16: loss 9.3397, iter time: 198.86ms remaining time: 17.86 hours.  or 0.74 days. 
iter 531 step 16: loss 9.2747, iter time: 198.71ms remaining time: 17.86 hours.  or 0.74 days. 
iter 532 step 16: loss 8.9281, iter time: 198.83ms remaining time: 17.86 hours.  or 0.74 days. 
iter 533 step 16: loss 9.2826, iter time: 200.75ms remaining time: 17.86 hours.  or 0.74 days. 
iter 534 step 16: loss 9.3405, iter time: 198.43ms remaining time: 17.86 hours.  or 0.74 days. 
iter 535 step 16: loss 9.3653, iter time: 198.37ms remaining time: 17.86 hours.  or 0.74 days. 
iter 536 step 16: loss 8.9168, iter time: 198.24ms remaining time: 17.86 hours.  or 0.74 days. 
iter 537 step 16: loss 8.9828, iter time: 198.35ms remaining time: 17.86 hours.  or 0.74 days. 
iter 538 step 16: loss 8.9610, iter time: 198.39ms remaining time: 17.86 hours.  or 0.74 days. 
iter 539 step 16: loss 10.0951, iter time: 200.43ms remaining time: 17.86 hours.  or 0.74 days. 
iter 540 step 16: loss 8.9515, iter time: 198.92ms remaining time: 17.86 hours.  or 0.74 days. 
iter 541 step 16: loss 8.9215, iter time: 199.16ms remaining time: 17.86 hours.  or 0.74 days. 
iter 542 step 16: loss 9.6737, iter time: 198.18ms remaining time: 17.86 hours.  or 0.74 days. 
iter 543 step 16: loss 9.4029, iter time: 198.02ms remaining time: 17.86 hours.  or 0.74 days. 
Gradient norm:  tensor(1.3844, device='cuda:0')
iter 544 step 17: loss 9.4222, iter time: 210.68ms (optimizer.step) remaining time: 17.86 hours.  or 0.74 days. 
iter 545 step 17: loss 9.9215, iter time: 196.53ms remaining time: 17.86 hours.  or 0.74 days. 
iter 546 step 17: loss 9.2352, iter time: 197.48ms remaining time: 17.86 hours.  or 0.74 days. 
iter 547 step 17: loss 9.5174, iter time: 197.40ms remaining time: 17.86 hours.  or 0.74 days. 
iter 548 step 17: loss 9.2013, iter time: 197.58ms remaining time: 17.86 hours.  or 0.74 days. 
iter 549 step 17: loss 9.2592, iter time: 197.63ms remaining time: 17.86 hours.  or 0.74 days. 
iter 550 step 17: loss 9.1116, iter time: 197.42ms remaining time: 17.86 hours.  or 0.74 days. 
iter 551 step 17: loss 9.3232, iter time: 197.48ms remaining time: 17.86 hours.  or 0.74 days. 
iter 552 step 17: loss 9.9114, iter time: 197.48ms remaining time: 17.85 hours.  or 0.74 days. 
iter 553 step 17: loss 9.2720, iter time: 197.45ms remaining time: 17.85 hours.  or 0.74 days. 
iter 554 step 17: loss 9.2498, iter time: 197.65ms remaining time: 17.85 hours.  or 0.74 days. 
iter 555 step 17: loss 9.4966, iter time: 197.57ms remaining time: 17.85 hours.  or 0.74 days. 
iter 556 step 17: loss 9.1448, iter time: 197.43ms remaining time: 17.85 hours.  or 0.74 days. 
iter 557 step 17: loss 9.2657, iter time: 197.56ms remaining time: 17.85 hours.  or 0.74 days. 
iter 558 step 17: loss 9.6564, iter time: 197.51ms remaining time: 17.85 hours.  or 0.74 days. 
iter 559 step 17: loss 9.3865, iter time: 197.46ms remaining time: 17.85 hours.  or 0.74 days. 
iter 560 step 17: loss 9.2595, iter time: 197.53ms remaining time: 17.85 hours.  or 0.74 days. 
iter 561 step 17: loss 9.6961, iter time: 198.41ms remaining time: 17.85 hours.  or 0.74 days. 
iter 562 step 17: loss 9.5152, iter time: 197.59ms remaining time: 17.85 hours.  or 0.74 days. 
iter 563 step 17: loss 9.7660, iter time: 197.57ms remaining time: 17.85 hours.  or 0.74 days. 
iter 564 step 17: loss 9.2574, iter time: 197.55ms remaining time: 17.85 hours.  or 0.74 days. 
iter 565 step 17: loss 9.6917, iter time: 197.49ms remaining time: 17.85 hours.  or 0.74 days. 
iter 566 step 17: loss 9.1010, iter time: 197.50ms remaining time: 17.85 hours.  or 0.74 days. 
iter 567 step 17: loss 9.7879, iter time: 197.48ms remaining time: 17.85 hours.  or 0.74 days. 
iter 568 step 17: loss 9.0507, iter time: 197.50ms remaining time: 17.85 hours.  or 0.74 days. 
iter 569 step 17: loss 9.6840, iter time: 197.69ms remaining time: 17.85 hours.  or 0.74 days. 
iter 570 step 17: loss 9.5403, iter time: 197.54ms remaining time: 17.85 hours.  or 0.74 days. 
iter 571 step 17: loss 9.7352, iter time: 198.32ms remaining time: 17.85 hours.  or 0.74 days. 
iter 572 step 17: loss 9.1611, iter time: 198.29ms remaining time: 17.85 hours.  or 0.74 days. 
iter 573 step 17: loss 9.8382, iter time: 198.39ms remaining time: 17.85 hours.  or 0.74 days. 
iter 574 step 17: loss 9.8999, iter time: 198.49ms remaining time: 17.84 hours.  or 0.74 days. 
iter 575 step 17: loss 9.3924, iter time: 199.19ms remaining time: 17.84 hours.  or 0.74 days. 
Gradient norm:  tensor(1.3183, device='cuda:0')
iter 576 step 18: loss 9.0916, iter time: 209.14ms (optimizer.step) remaining time: 17.85 hours.  or 0.74 days. 
iter 577 step 18: loss 9.4026, iter time: 196.68ms remaining time: 17.85 hours.  or 0.74 days. 
iter 578 step 18: loss 9.2778, iter time: 198.30ms remaining time: 17.85 hours.  or 0.74 days. 
iter 579 step 18: loss 9.3289, iter time: 198.21ms remaining time: 17.84 hours.  or 0.74 days. 
iter 580 step 18: loss 9.3124, iter time: 198.25ms remaining time: 17.84 hours.  or 0.74 days. 
iter 581 step 18: loss 9.2829, iter time: 198.59ms remaining time: 17.84 hours.  or 0.74 days. 
iter 582 step 18: loss 9.2606, iter time: 198.82ms remaining time: 17.84 hours.  or 0.74 days. 
iter 583 step 18: loss 9.3275, iter time: 198.34ms remaining time: 17.84 hours.  or 0.74 days. 
iter 584 step 18: loss 9.4053, iter time: 198.31ms remaining time: 17.84 hours.  or 0.74 days. 
iter 585 step 18: loss 9.3809, iter time: 198.30ms remaining time: 17.84 hours.  or 0.74 days. 
iter 586 step 18: loss 9.2867, iter time: 198.31ms remaining time: 17.84 hours.  or 0.74 days. 
iter 587 step 18: loss 9.2921, iter time: 198.34ms remaining time: 17.84 hours.  or 0.74 days. 
iter 588 step 18: loss 9.2296, iter time: 198.09ms remaining time: 17.84 hours.  or 0.74 days. 
iter 589 step 18: loss 9.3689, iter time: 198.14ms remaining time: 17.84 hours.  or 0.74 days. 
iter 590 step 18: loss 9.2494, iter time: 198.15ms remaining time: 17.84 hours.  or 0.74 days. 
iter 591 step 18: loss 9.3964, iter time: 198.29ms remaining time: 17.84 hours.  or 0.74 days. 
iter 592 step 18: loss 9.2643, iter time: 198.26ms remaining time: 17.84 hours.  or 0.74 days. 
iter 593 step 18: loss 9.2669, iter time: 198.26ms remaining time: 17.84 hours.  or 0.74 days. 
iter 594 step 18: loss 9.4027, iter time: 198.26ms remaining time: 17.84 hours.  or 0.74 days. 
iter 595 step 18: loss 9.4348, iter time: 198.06ms remaining time: 17.84 hours.  or 0.74 days. 
iter 596 step 18: loss 9.3078, iter time: 198.21ms remaining time: 17.84 hours.  or 0.74 days. 
iter 597 step 18: loss 9.1840, iter time: 198.34ms remaining time: 17.84 hours.  or 0.74 days. 
iter 598 step 18: loss 9.1987, iter time: 198.39ms remaining time: 17.84 hours.  or 0.74 days. 
iter 599 step 18: loss 9.2690, iter time: 198.22ms remaining time: 17.84 hours.  or 0.74 days. 
iter 600 step 18: loss 9.3518, iter time: 198.35ms remaining time: 17.84 hours.  or 0.74 days. 
iter 601 step 18: loss 9.3899, iter time: 198.19ms remaining time: 17.84 hours.  or 0.74 days. 
iter 602 step 18: loss 9.3074, iter time: 198.40ms remaining time: 17.84 hours.  or 0.74 days. 
iter 603 step 18: loss 9.2580, iter time: 198.23ms remaining time: 17.84 hours.  or 0.74 days. 
iter 604 step 18: loss 9.3701, iter time: 198.29ms remaining time: 17.84 hours.  or 0.74 days. 
iter 605 step 18: loss 9.2959, iter time: 198.31ms remaining time: 17.84 hours.  or 0.74 days. 
iter 606 step 18: loss 9.4090, iter time: 198.37ms remaining time: 17.84 hours.  or 0.74 days. 
iter 607 step 18: loss 9.3853, iter time: 198.34ms remaining time: 17.84 hours.  or 0.74 days. 
Gradient norm:  tensor(10.9576, device='cuda:0')
iter 608 step 19: loss 9.2945, iter time: 209.78ms (optimizer.step) remaining time: 17.84 hours.  or 0.74 days. 
iter 609 step 19: loss 9.5306, iter time: 197.20ms remaining time: 17.84 hours.  or 0.74 days. 
iter 610 step 19: loss 9.4715, iter time: 198.39ms remaining time: 17.84 hours.  or 0.74 days. 
iter 611 step 19: loss 9.5049, iter time: 198.26ms remaining time: 17.84 hours.  or 0.74 days. 
iter 612 step 19: loss 9.5005, iter time: 198.30ms remaining time: 17.84 hours.  or 0.74 days. 
iter 613 step 19: loss 9.5921, iter time: 198.14ms remaining time: 17.84 hours.  or 0.74 days. 
iter 614 step 19: loss 9.5037, iter time: 198.43ms remaining time: 17.84 hours.  or 0.74 days. 
iter 615 step 19: loss 9.5540, iter time: 198.29ms remaining time: 17.84 hours.  or 0.74 days. 
iter 616 step 19: loss 9.5247, iter time: 198.40ms remaining time: 17.83 hours.  or 0.74 days. 
iter 617 step 19: loss 9.5279, iter time: 198.37ms remaining time: 17.83 hours.  or 0.74 days. 
iter 618 step 19: loss 9.4633, iter time: 198.44ms remaining time: 17.83 hours.  or 0.74 days. 
iter 619 step 19: loss 9.5227, iter time: 198.33ms remaining time: 17.83 hours.  or 0.74 days. 
iter 620 step 19: loss 9.5937, iter time: 198.37ms remaining time: 17.83 hours.  or 0.74 days. 
iter 621 step 19: loss 9.5364, iter time: 198.38ms remaining time: 17.83 hours.  or 0.74 days. 
iter 622 step 19: loss 9.4519, iter time: 198.42ms remaining time: 17.83 hours.  or 0.74 days. 
iter 623 step 19: loss 9.4878, iter time: 198.70ms remaining time: 17.83 hours.  or 0.74 days. 
iter 624 step 19: loss 9.4517, iter time: 198.38ms remaining time: 17.83 hours.  or 0.74 days. 
iter 625 step 19: loss 9.6661, iter time: 198.11ms remaining time: 17.83 hours.  or 0.74 days. 
iter 626 step 19: loss 9.5334, iter time: 198.15ms remaining time: 17.83 hours.  or 0.74 days. 
iter 627 step 19: loss 9.5566, iter time: 198.15ms remaining time: 17.83 hours.  or 0.74 days. 
iter 628 step 19: loss 9.5162, iter time: 198.09ms remaining time: 17.83 hours.  or 0.74 days. 
iter 629 step 19: loss 9.5837, iter time: 198.35ms remaining time: 17.83 hours.  or 0.74 days. 
iter 630 step 19: loss 9.4054, iter time: 198.29ms remaining time: 17.83 hours.  or 0.74 days. 
iter 631 step 19: loss 9.5802, iter time: 198.45ms remaining time: 17.83 hours.  or 0.74 days. 
iter 632 step 19: loss 9.5514, iter time: 198.52ms remaining time: 17.83 hours.  or 0.74 days. 
iter 633 step 19: loss 9.4744, iter time: 198.39ms remaining time: 17.83 hours.  or 0.74 days. 
iter 634 step 19: loss 9.6377, iter time: 198.39ms remaining time: 17.83 hours.  or 0.74 days. 
iter 635 step 19: loss 9.4814, iter time: 198.44ms remaining time: 17.83 hours.  or 0.74 days. 
iter 636 step 19: loss 9.5430, iter time: 198.42ms remaining time: 17.83 hours.  or 0.74 days. 
iter 637 step 19: loss 9.4208, iter time: 198.32ms remaining time: 17.83 hours.  or 0.74 days. 
iter 638 step 19: loss 9.5164, iter time: 198.22ms remaining time: 17.83 hours.  or 0.74 days. 
iter 639 step 19: loss 9.5651, iter time: 198.32ms remaining time: 17.83 hours.  or 0.74 days. 
Gradient norm:  tensor(6.5743, device='cuda:0')
iter 640 step 20: loss 9.4392, iter time: 209.50ms (optimizer.step) remaining time: 17.83 hours.  or 0.74 days. 
iter 641 step 20: loss 9.3251, iter time: 197.22ms remaining time: 17.83 hours.  or 0.74 days. 
iter 642 step 20: loss nan, iter time: 198.07ms remaining time: 17.83 hours.  or 0.74 days. 
iter 643 step 20: loss nan, iter time: 200.47ms remaining time: 17.83 hours.  or 0.74 days. 
iter 644 step 20: loss nan, iter time: 198.55ms remaining time: 17.83 hours.  or 0.74 days. 
iter 645 step 20: loss nan, iter time: 198.39ms remaining time: 17.83 hours.  or 0.74 days. 
iter 646 step 20: loss nan, iter time: 198.40ms remaining time: 17.83 hours.  or 0.74 days. 
iter 647 step 20: loss nan, iter time: 198.35ms remaining time: 17.83 hours.  or 0.74 days. 
iter 648 step 20: loss nan, iter time: 198.28ms remaining time: 17.83 hours.  or 0.74 days. 
iter 649 step 20: loss nan, iter time: 198.45ms remaining time: 17.83 hours.  or 0.74 days. 
iter 650 step 20: loss nan, iter time: 198.18ms remaining time: 17.83 hours.  or 0.74 days. 
iter 651 step 20: loss nan, iter time: 198.24ms remaining time: 17.83 hours.  or 0.74 days. 
iter 652 step 20: loss nan, iter time: 198.29ms remaining time: 17.83 hours.  or 0.74 days. 
iter 653 step 20: loss nan, iter time: 198.19ms remaining time: 17.83 hours.  or 0.74 days. 
iter 654 step 20: loss nan, iter time: 198.36ms remaining time: 17.83 hours.  or 0.74 days. 
iter 655 step 20: loss nan, iter time: 198.37ms remaining time: 17.83 hours.  or 0.74 days. 
iter 656 step 20: loss nan, iter time: 198.52ms remaining time: 17.83 hours.  or 0.74 days. 
iter 657 step 20: loss nan, iter time: 198.27ms remaining time: 17.83 hours.  or 0.74 days. 
iter 658 step 20: loss nan, iter time: 200.08ms remaining time: 17.83 hours.  or 0.74 days. 
iter 659 step 20: loss nan, iter time: 198.20ms remaining time: 17.83 hours.  or 0.74 days. 
iter 660 step 20: loss nan, iter time: 198.49ms remaining time: 17.82 hours.  or 0.74 days. 
iter 661 step 20: loss nan, iter time: 198.42ms remaining time: 17.82 hours.  or 0.74 days. 
iter 662 step 20: loss nan, iter time: 198.31ms remaining time: 17.82 hours.  or 0.74 days. 
iter 663 step 20: loss nan, iter time: 198.12ms remaining time: 17.82 hours.  or 0.74 days. 
iter 664 step 20: loss nan, iter time: 198.35ms remaining time: 17.82 hours.  or 0.74 days. 
iter 665 step 20: loss nan, iter time: 198.44ms remaining time: 17.82 hours.  or 0.74 days. 
iter 666 step 20: loss nan, iter time: 198.77ms remaining time: 17.82 hours.  or 0.74 days. 
iter 667 step 20: loss nan, iter time: 198.95ms remaining time: 17.82 hours.  or 0.74 days. 
iter 668 step 20: loss nan, iter time: 198.84ms remaining time: 17.82 hours.  or 0.74 days. 
iter 669 step 20: loss nan, iter time: 199.05ms remaining time: 17.82 hours.  or 0.74 days. 
iter 670 step 20: loss nan, iter time: 198.94ms remaining time: 17.82 hours.  or 0.74 days. 
iter 671 step 20: loss nan, iter time: 199.08ms remaining time: 17.82 hours.  or 0.74 days. 
Gradient norm:  tensor(nan, device='cuda:0')

===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run

python -m bitsandbytes

 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /usr/local/cuda/lib64/libcudart.so
CUDA SETUP: Highest compute capability among GPUs detected: 8.0
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
